M2,medium,"(118.33885224991059, 62.25605304033168)","(129.3388522499106, 69.25605304033168)"
M3,medium,"(0.8585157228618301, 78.16405184602054)","(11.85851572286183, 85.16405184602054)"
M4,medium,"(29.811189654134605, 119.73393119443216)","(40.81118965413461, 126.73393119443216)"
M5,medium,"(123.01068591936748, 125.23322327583013)","(134.01068591936746, 132.23322327583014)"
M6,medium,"(55.8013149917274, 121.82892632894607)","(66.8013149917274, 128.82892632894607)"
M7,medium,"(50.13166545905207, 158.82153156444159)","(61.13166545905207, 165.82153156444159)"
M8,medium,"(125.24423586619672, 73.45805528241587)","(136.24423586619673, 80.45805528241587)"
M9,medium,"(94.22968031659839, 64.20941039606915)","(105.22968031659839, 71.20941039606915)"
M10,medium,"(100, 0)","(111, 7)"
M11,medium,"(140.0496392498644, 40.523311893851954)","(151.0496392498644, 47.523311893851954)"
M12,medium,"(131.99186454577472, 84.76185871126862)","(142.99186454577472, 91.76185871126862)"
M13,medium,"(103.90190679101022, 81.48196157365179)","(114.90190679101022, 88.48196157365179)"
M14,medium,"(45.639698060121205, 49.80531265603997)","(56.639698060121205, 56.80531265603997)"
L0,large,"(67.81688180526353, 30.361688285452516)","(79.81688180526353, 40.361688285452516)"
L1,large,"(57.21665390771699, 71.74037928798226)","(69.21665390771699, 81.74037928798226)"
L2,large,"(107, 138)","(119, 148)"
L3,large,"(86.44574717687333, 119.57142876879823)","(98.44574717687333, 129.57142876879823)"
L4,large,"(29.02981385576274, 90.04963805295614)","(41.02981385576274, 100.04963805295614)"
L5,large,"(81.59177112613588, 103.40126658468273)","(93.59177112613588, 113.40126658468273)"
L6,large,"(5.466987937171778, 116.81111842395217)","(17.46698793717178, 126.81111842395217)"
L7,large,"(47.066276146374406, 138.21041655023342)","(59.066276146374406, 148.21041655023342)"
L8,large,"(99, 18)","(111, 28)"
60,2,23901210.0,5
S0,small,"(121.3936643147156, 112.28020309727482)","(129.39366431471558, 120.28020309727482)"
S1,small,"(81.79133716665474, 170.452421973543)","(89.79133716665474, 178.452421973543)"
S2,small,"(124.7326636417076, 17.889378635394483)","(132.7326636417076, 25.889378635394483)"
S3,small,"(76.65188261053963, 67.15394909043702)","(84.65188261053963, 75.15394909043702)"
S4,small,"(144.42637426595675, 65.73936905022454)","(152.42637426595675, 73.73936905022454)"
S5,small,"(90.97300527793975, 41.58682153603618)","(98.97300527793975, 49.58682153603618)"
S6,small,"(102.84329539610455, 147.1872936409248)","(110.84329539610455, 155.1872936409248)"
S7,small,"(119.21077540471653, 170.7003836669379)","(127.21077540471653, 178.7003836669379)"
S8,small,"(149.87353213006165, 117.49327883429237)","(157.87353213006165, 125.49327883429237)"
S9,small,"(149.04143170012193, 79.8362286463764)","(157.04143170012193, 87.8362286463764)"
S10,small,"(121.32159381350637, 97.41255095263263)","(129.32159381350635, 105.41255095263263)"
S11,small,"(33.84665553477366, 3.0282818339393964)","(41.84665553477366, 11.028281833939396)"
S12,small,"(138.72503465268733, 87.16069432623448)","(146.72503465268733, 95.16069432623448)"
S13,small,"(118.21105736927188, 128.79546794805447)","(126.21105736927188, 136.79546794805447)"
S14,small,"(53.17640525736454, 153.99260379442688)","(61.17640525736454, 161.99260379442688)"
S15,small,"(35.21549001610846, 23.878062231329427)","(43.21549001610846, 31.878062231329427)"
S16,small,"(134.72216156997388, 32.910325796893915)","(142.72216156997388, 40.910325796893915)"
S17,small,"(71.45390465067787, 86.28565372581963)","(79.45390465067787, 94.28565372581963)"
S18,small,"(3.36260287230741, 81.25791499473887)","(11.36260287230741, 89.25791499473887)"
S19,small,"(98.18104183670945, 169.05756814325065)","(106.18104183670945, 177.05756814325065)"
S20,small,"(121.59690472438038, 4.686773271514216)","(129.59690472438038, 12.686773271514216)"
S21,small,"(7.67614639696348, 115.02687533321068)","(15.67614639696348, 123.02687533321068)"
S22,small,"(62.01030786412912, 103.33650825562857)","(70.01030786412912, 111.33650825562857)"
S23,small,"(23.18346948503297, 115.74882859108472)","(31.18346948503297, 123.74882859108472)"
S24,small,"(150.8064239527532, 52.78892123362221)","(158.8064239527532, 60.78892123362221)"
S25,small,"(120.26521241517136, 71.24426884073449)","(128.26521241517136, 79.24426884073449)"
S26,small,"(147.418234382387, 33.09302162331497)","(155.418234382387, 41.09302162331497)"
S27,small,"(71.48705209816202, 170.82788270175155)","(79.48705209816202, 178.82788270175155)"
S28,small,"(16.40917235482128, 90.98375743864939)","(24.40917235482128, 98.98375743864939)"
S29,small,"(58.154716336890075, 165.60126014510624)","(66.15471633689008, 173.60126014510624)"
S30,small,"(106.7550131594876, 89.74386032700289)","(114.7550131594876, 97.74386032700289)"
S31,small,"(138.43785602865196, 104.75987234207123)","(146.43785602865196, 112.75987234207123)"
S32,small,"(77.46059970464187, 12.619945552215801)","(85.46059970464187, 20.619945552215803)"
S33,small,"(48.05103329508081, 127.85896505393585)","(56.05103329508081, 135.85896505393583)"
S34,small,"(66.44542893674691, 35.42718917419219)","(74.44542893674691, 43.42718917419219)"
S35,small,"(34.84161930735831, 112.05426539817726)","(42.84161930735831, 120.05426539817726)"
M0,medium,"(117.7390115606473, 34.163784641771386)","(128.7390115606473, 41.163784641771386)"
M1,medium,"(54.49333493405054, 22.151170801748357)","(65.49333493405054, 29.151170801748357)"
M2,medium,"(15.503632681216398, 80.57673614203028)","(26.5036326812164, 87.57673614203028)"
M3,medium,"(77.37167214570945, 26.260934402851504)","(88.37167214570945, 33.260934402851504)"
M4,medium,"(21.644354421900697, 56.78529748836323)","(32.6443544219007, 63.78529748836323)"
M5,medium,"(54.89699517248647, 90.946139687046)","(65.89699517248647, 97.946139687046)"
M6,medium,"(79.13223116048329, 160.05590934081886)","(90.13223116048329, 167.05590934081886)"
M7,medium,"(67.59965557919303, 147.5191417783657)","(78.59965557919303, 154.5191417783657)"
M8,medium,"(103, 37)","(114, 44)"
M9,medium,"(76.79998009077055, 55.172028431521824)","(87.79998009077055, 62.172028431521824)"
M10,medium,"(34.17593740809571, 68.26283139787346)","(45.17593740809571, 75.26283139787346)"
M11,medium,"(135.07185913901583, 118.49284408507012)","(146.07185913901583, 125.49284408507012)"
M12,medium,"(101.21173275843731, 107.44447233696675)","(112.21173275843731, 114.44447233696675)"
M13,medium,"(123.23168795018952, 142.96194124997353)","(134.23168795018952, 149.96194124997353)"
M14,medium,"(100.46460412261433, 5.681332276566427)","(111.46460412261433, 12.681332276566426)"
L0,large,"(48.19807365382155, 36.656979085340474)","(60.19807365382155, 46.656979085340474)"
L1,large,"(95.78330803114125, 128.59682966835493)","(107.78330803114125, 138.59682966835493)"
L2,large,"(80.63937077922478, 109.24417494509964)","(92.63937077922478, 119.24417494509964)"
L3,large,"(126.402671948018, 49.28692422740214)","(138.402671948018, 59.28692422740214)"
L4,large,"(57.78127998788711, 57.3259248085543)","(69.7812799878871, 67.3259248085543)"
L5,large,"(62.687947729445106, 124.98210370561338)","(74.68794772944511, 134.98210370561338)"
L6,large,"(50.26143061162088, 3.174866614952605)","(62.26143061162088, 13.174866614952606)"
L7,large,"(105.8782117105516, 51.013250802466516)","(117.8782117105516, 61.013250802466516)"
L8,large,"(96, 67)","(108, 77)"
60,2,23799750.0,5
S0,small,"(66.13899047114607, 151.58873093389454)","(74.13899047114607, 159.58873093389454)"
S1,small,"(114.95137706627196, 139.36247344131007)","(122.95137706627196, 147.36247344131007)"
S2,small,"(40.83045184512219, 2.163326109323953)","(48.83045184512219, 10.163326109323954)"
S3,small,"(48.23758707413991, 12.828894397441303)","(56.23758707413991, 20.828894397441303)"
S4,small,"(81.95836574592204, 133.93744319878087)","(89.95836574592204, 141.93744319878087)"
S5,small,"(114.22675556684156, 168.1784849220716)","(122.22675556684156, 176.1784849220716)"
S6,small,"(92.9639044974094, 137.89160398586694)","(100.9639044974094, 145.89160398586694)"
S7,small,"(48.399020886680155, 167.80403349136674)","(56.399020886680155, 175.80403349136674)"
S8,small,"(119.01358205379502, 20.683659896738742)","(127.01358205379502, 28.683659896738742)"
S9,small,"(107.25894634877675, 92.97372402023582)","(115.25894634877675, 100.97372402023582)"
S10,small,"(147.32258291361381, 32.74655651638123)","(155.32258291361381, 40.74655651638123)"
S11,small,"(60.16412021898642, 161.7145028515011)","(68.16412021898643, 169.7145028515011)"
S12,small,"(23.440745710233553, 90.28615598434372)","(31.440745710233553, 98.28615598434372)"
S13,small,"(67.41626863299781, 138.42530417945022)","(75.41626863299781, 146.42530417945022)"
S14,small,"(93.93782620647826, 88.64167157843303)","(101.93782620647826, 96.64167157843303)"
S15,small,"(72.57217417015205, 170.53171977077116)","(80.57217417015205, 178.53171977077116)"
S16,small,"(76.19106599393437, 152.68496988420898)","(84.19106599393437, 160.68496988420898)"
S17,small,"(146.06448743468417, 45.62128161730322)","(154.06448743468417, 53.62128161730322)"
S18,small,"(104.17649715957971, 162.40732816310143)","(112.17649715957971, 170.40732816310143)"
S19,small,"(46.290913136520956, 153.79937686819198)","(54.290913136520956, 161.79937686819198)"
S20,small,"(75.69440562593911, 13.787784193173646)","(83.69440562593911, 21.787784193173646)"
S21,small,"(25.693478483842433, 114.77890715301729)","(33.69347848384243, 122.77890715301729)"
S22,small,"(68.06017891317808, 24.658173620600614)","(76.06017891317808, 32.658173620600614)"
S23,small,"(106.6874344812393, 40.28675619102336)","(114.6874344812393, 48.28675619102336)"
S24,small,"(85.69455883911672, 76.5858571861439)","(93.69455883911672, 84.5858571861439)"
S25,small,"(100.80632395774029, 115.59940737546202)","(108.80632395774029, 123.59940737546202)"
S26,small,"(35.95847525740689, 46.37051572234058)","(43.95847525740689, 54.37051572234058)"
S27,small,"(86.89842823972766, 114.48962937881281)","(94.89842823972766, 122.48962937881281)"
S28,small,"(92.97294526104682, 168.83245486222242)","(100.97294526104682, 176.83245486222242)"
S29,small,"(105.1440634185684, 62.841420367410144)","(113.1440634185684, 70.84142036741014)"
S30,small,"(25.914668267882718, 74.85628039980593)","(33.91466826788272, 82.85628039980593)"
S31,small,"(48.591123618286026, 43.17827005528644)","(56.591123618286026, 51.17827005528644)"
S32,small,"(106.00517044350437, 22.183102311038553)","(114.00517044350437, 30.183102311038553)"
S33,small,"(93.38468297797877, 45.258241461838956)","(101.38468297797877, 53.258241461838956)"
S34,small,"(76.09043120637979, 103.38196721545116)","(84.09043120637979, 111.38196721545116)"
S35,small,"(104.82543710314259, 133.99826748083834)","(112.82543710314259, 141.99826748083834)"
M0,medium,"(65.45684590098939, 116.69217021122282)","(76.45684590098939, 123.69217021122282)"
M1,medium,"(21.162453181953428, 103.64080667299879)","(32.162453181953424, 110.64080667299879)"
M2,medium,"(50.98323791139942, 140.50017332316207)","(61.98323791139942, 147.50017332316207)"
M3,medium,"(118.53128602243082, 35.20345184743729)","(129.53128602243083, 42.20345184743729)"
M4,medium,"(52.08345748439519, 31.04309672131063)","(63.08345748439519, 38.04309672131063)"
M5,medium,"(8.987651533703016, 115.20912582342525)","(19.987651533703016, 122.20912582342525)"
M6,medium,"(66.47512155805116, 36.32372940911538)","(77.47512155805116, 43.32372940911538)"
M7,medium,"(38.69586822211055, 104.5508460122368)","(49.69586822211055, 111.5508460122368)"
M8,medium,"(59.915335064993215, 100.63351157973798)","(70.91533506499322, 107.63351157973798)"
M9,medium,"(144.38115555860836, 97.35956586885733)","(155.38115555860836, 104.35956586885733)"
M10,medium,"(115.16292896312846, 124.23998484143056)","(126.16292896312846, 131.23998484143056)"
M11,medium,"(33.82909047749546, 35.41289080635404)","(44.82909047749546, 42.41289080635404)"
M12,medium,"(5.805037027196457, 63.74660273301148)","(16.805037027196455, 70.74660273301149)"
M13,medium,"(60.45399142196786, 11.192270260600907)","(71.45399142196786, 18.192270260600907)"
M14,medium,"(120.25661162540779, 0.8599549095568377)","(131.2566116254078, 7.859954909556838)"
L0,large,"(144.0057167339166, 111.83146193034801)","(156.0057167339166, 121.83146193034801)"
L1,large,"(1.41538000338628, 82.19192521050356)","(13.41538000338628, 92.19192521050356)"
L2,large,"(60.98946642899334, 70.2182324176044)","(72.98946642899334, 80.2182324176044)"
L3,large,"(145.06149102982098, 65.49732538813252)","(157.06149102982098, 75.49732538813252)"
L4,large,"(100, 6)","(112, 16)"
L5,large,"(66.13689477529798, 51.845791716082516)","(78.13689477529798, 61.845791716082516)"
L6,large,"(2.6063018057715386, 98.37900608876352)","(14.606301805771539, 108.37900608876352)"
L7,large,"(119.5458965908237, 59.34917180129422)","(131.5458965908237, 69.34917180129422)"
L8,large,"(121, 55)","(133, 65)"
60,2,23854710.0,5
S0,small,"(118.32791776734793, 168.6107052221282)","(126.32791776734793, 176.6107052221282)"
S1,small,"(93.43838759576667, 165.81078962047744)","(101.43838759576667, 173.81078962047744)"
S2,small,"(105.44868816466152, 170.55692522984162)","(113.44868816466152, 178.55692522984162)"
S3,small,"(105.481351826483, 113.1225945056183)","(113.481351826483, 121.1225945056183)"
S4,small,"(22.38553726281482, 118.06190574823289)","(30.38553726281482, 126.06190574823289)"
S5,small,"(117.05060371217537, 114.37127908147343)","(125.05060371217537, 122.37127908147343)"
S6,small,"(70.19982778589966, 170.9699797333346)","(78.19982778589966, 178.9699797333346)"
S7,small,"(150.8611183423961, 112.27854496853719)","(158.8611183423961, 120.27854496853719)"
S8,small,"(9.161745749826913, 119.42087105345986)","(17.161745749826913, 127.42087105345986)"
S9,small,"(105.58132964143985, 160.05449791048312)","(113.58132964143985, 168.05449791048312)"
S10,small,"(35.76107420660593, 32.818961224578295)","(43.76107420660593, 40.818961224578295)"
S11,small,"(85.9325996382985, 116.98387669730985)","(93.9325996382985, 124.98387669730985)"
S12,small,"(117.54043636893327, 134.35193484874145)","(125.54043636893327, 142.35193484874145)"
S13,small,"(90.5480508301734, 59.29830915876835)","(98.5480508301734, 67.29830915876835)"
S14,small,"(76.89517384942094, 4.7130272850944745)","(84.89517384942094, 12.713027285094475)"
S15,small,"(2.4181952679003267, 76.69235900758413)","(10.418195267900327, 84.69235900758413)"
S16,small,"(70.88213789082346, 154.83477777760257)","(78.88213789082346, 162.83477777760257)"
S17,small,"(71.4681864725392, 120.15076565404982)","(79.4681864725392, 128.15076565404982)"
S18,small,"(51.616696036072156, 165.07479797846477)","(59.616696036072156, 173.07479797846477)"
S19,small,"(39.46568290793575, 106.99422092483728)","(47.46568290793575, 114.99422092483728)"
S20,small,"(43.681420245283945, 118.32413901046488)","(51.681420245283945, 126.32413901046488)"
S21,small,"(95.48100015730307, 73.64791376099582)","(103.48100015730307, 81.64791376099582)"
S22,small,"(17.994382523459052, 107.93717693891845)","(25.994382523459052, 115.93717693891845)"
S23,small,"(113.67362045774355, 101.25350331653398)","(121.67362045774355, 109.25350331653398)"
S24,small,"(7.894889990637762, 87.3279764473381)","(15.894889990637761, 95.3279764473381)"
S25,small,"(143.38807505264376, 45.68774460568181)","(151.38807505264376, 53.68774460568181)"
S26,small,"(96.44645243635708, 40.421300387525186)","(104.44645243635708, 48.421300387525186)"
S27,small,"(19.66109394326418, 92.38909923023118)","(27.66109394326418, 100.38909923023118)"
S28,small,"(71.8589265734212, 84.36909184767264)","(79.8589265734212, 92.36909184767264)"
S29,small,"(32.16902534816731, 0.012763304554766375)","(40.16902534816731, 8.012763304554767)"
S30,small,"(59.99176992090905, 87.45718946002333)","(67.99176992090905, 95.45718946002333)"
S31,small,"(146.73026035285184, 32.92012725599017)","(154.73026035285184, 40.92012725599017)"
S32,small,"(59.522414241117445, 8.137359346977854)","(67.52241424111745, 16.137359346977853)"
S33,small,"(4.862740036126546, 102.73691804363408)","(12.862740036126546, 110.73691804363408)"
S34,small,"(90.08192308458251, 6.507037479459285)","(98.08192308458251, 14.507037479459285)"
S35,small,"(124.99358441771713, 20.301872951881904)","(132.99358441771713, 28.301872951881904)"
M0,medium,"(33.05667275463235, 18.408682946569083)","(44.05667275463235, 25.408682946569083)"
M1,medium,"(101.72618008859536, 128.3337246792097)","(112.72618008859536, 135.3337246792097)"
M2,medium,"(105.99908418663391, 17.91188955108575)","(116.99908418663391, 24.91188955108575)"
M3,medium,"(69.44405331121976, 19.537128878147005)","(80.44405331121976, 26.537128878147005)"
M4,medium,"(122.47930050269999, 147.12124972706667)","(133.47930050269997, 154.12124972706667)"
M5,medium,"(115.18179491439422, 44.63121062155534)","(126.18179491439422, 51.63121062155534)"
M6,medium,"(47.192205473695466, 48.84520319701009)","(58.192205473695466, 55.84520319701009)"
M7,medium,"(64.83930499736793, 99.01782959801191)","(75.83930499736793, 106.01782959801191)"
M8,medium,"(102.32509914022104, 6.406553228744382)","(113.32509914022104, 13.406553228744382)"
M9,medium,"(52.17229687361944, 74.11080780005906)","(63.17229687361944, 81.11080780005906)"
M10,medium,"(6.305797200280539, 55.89083209343428)","(17.305797200280537, 62.89083209343428)"
M11,medium,"(121.35439714617344, 75.00211370169177)","(132.35439714617343, 82.00211370169177)"
M12,medium,"(113.46638733003878, 85.019264755113)","(124.46638733003878, 92.019264755113)"
M13,medium,"(21.0349335209234, 61.317466355178425)","(32.0349335209234, 68.31746635517842)"
M14,medium,"(56.81274104616219, 154.3317152950323)","(67.81274104616219, 161.3317152950323)"
L0,large,"(145.2886094516318, 73.25322042338158)","(157.2886094516318, 83.25322042338158)"
L1,large,"(86, 147)","(98, 157)"
L2,large,"(74.76131046148805, 44.6124569156396)","(86.76131046148805, 54.6124569156396)"
L3,large,"(48.22632513508624, 133.9803288002049)","(60.22632513508624, 143.9803288002049)"
L4,large,"(71, 64)","(83, 74)"
L5,large,"(92.96407987364128, 94.92711414253345)","(104.96407987364128, 104.92711414253345)"
L6,large,"(135, 91)","(147, 101)"
L7,large,"(122.31022821191868, 3.6451692474497843)","(134.31022821191868, 13.645169247449784)"
L8,large,"(36, 89)","(48, 99)"
60,2,23836020.0,5
S0,small,"(116.03940845088121, 171.14109566773232)","(124.03940845088121, 179.14109566773232)"
S1,small,"(115.47123729168868, 33.914446396184296)","(123.47123729168868, 41.914446396184296)"
S2,small,"(73.71101961361806, 23.313957231181977)","(81.71101961361806, 31.313957231181977)"
S3,small,"(15.371545293311419, 96.15290728084013)","(23.37154529331142, 104.15290728084013)"
S4,small,"(69.57357352812379, 171.561293310284)","(77.57357352812379, 179.561293310284)"
S5,small,"(58.17062104347583, 7.420576557881812)","(66.17062104347583, 15.420576557881812)"
S6,small,"(47.44145605747483, 166.36506778928432)","(55.44145605747483, 174.36506778928432)"
S7,small,"(61.77674433410397, 87.16686778422417)","(69.77674433410397, 95.16686778422417)"
S8,small,"(34.82708602632266, 9.882755829522337)","(42.82708602632266, 17.88275582952234)"
S9,small,"(134.12058851564456, 118.75283846438666)","(142.12058851564456, 126.75283846438666)"
S10,small,"(134.40249789885394, 33.04460209009917)","(142.40249789885394, 41.04460209009917)"
S11,small,"(119.12215894393357, 91.47459401867613)","(127.12215894393357, 99.47459401867613)"
S12,small,"(52.15446383389859, 43.97999950207874)","(60.15446383389859, 51.97999950207874)"
S13,small,"(58.84290228851038, 23.65005410619901)","(66.84290228851037, 31.65005410619901)"
S14,small,"(82.18614657954284, 64.99426713902585)","(90.18614657954284, 72.99426713902585)"
S15,small,"(72.91235951766956, 148.34017537109727)","(80.91235951766956, 156.34017537109727)"
S16,small,"(1.6465587714139387, 96.41297227341813)","(9.64655877141394, 104.41297227341813)"
S17,small,"(49.49646235135725, 141.6585919077677)","(57.49646235135725, 149.6585919077677)"
S18,small,"(17.1471364322804, 61.3703380752302)","(25.1471364322804, 69.3703380752302)"
S19,small,"(144.40342804164214, 71.89345323625928)","(152.40342804164214, 79.89345323625928)"
S20,small,"(143.31278057533163, 106.96454265847582)","(151.31278057533163, 114.96454265847582)"
S21,small,"(109.32140319616373, 23.09599489321671)","(117.32140319616373, 31.09599489321671)"
S22,small,"(69.85377243660432, 11.70808962488801)","(77.85377243660432, 19.70808962488801)"
S23,small,"(104.01540602105955, 49.503377435555244)","(112.01540602105955, 57.503377435555244)"
S24,small,"(44.44849301017341, 72.1398620913258)","(52.44849301017341, 80.1398620913258)"
S25,small,"(133.02036738442487, 108.31172755432354)","(141.02036738442487, 116.31172755432354)"
S26,small,"(48.088114884803, 28.057882815046433)","(56.088114884803, 36.05788281504643)"
S27,small,"(22.668915928645806, 77.34821199401705)","(30.668915928645806, 85.34821199401705)"
S28,small,"(65.85586111353112, 44.39772102098756)","(73.85586111353112, 52.39772102098756)"
S29,small,"(72.34356921822679, 106.19687887366041)","(80.34356921822679, 114.19687887366041)"
S30,small,"(116.30622751360903, 76.04854114736776)","(124.30622751360903, 84.04854114736776)"
S31,small,"(3.2057108388375557, 117.21869343660309)","(11.205710838837556, 125.21869343660309)"
S32,small,"(46.06583250365545, 1.8121261012969314)","(54.06583250365545, 9.812126101296931)"
S33,small,"(83.63390145478301, 7.431368561741644)","(91.63390145478301, 15.431368561741644)"
S34,small,"(28.860887820538473, 65.02965298110657)","(36.86088782053847, 73.02965298110657)"
S35,small,"(58.078467633829426, 99.2321709056493)","(66.07846763382943, 107.2321709056493)"
M0,medium,"(109.47883207608858, 106.14986221109815)","(120.47883207608858, 113.14986221109815)"
M1,medium,"(97.8987104540188, 124.67980355069416)","(108.8987104540188, 131.67980355069415)"
M2,medium,"(43.73357047160193, 97.315299397155)","(54.73357047160193, 104.315299397155)"
M3,medium,"(147.73307141799683, 38.45854302202045)","(158.73307141799683, 45.45854302202045)"
M4,medium,"(102.89657575884827, 139.99858153923844)","(113.89657575884827, 146.99858153923844)"
M5,medium,"(33.389911227554684, 26.623562635468)","(44.389911227554684, 33.623562635468005)"
M6,medium,"(51.99866819220958, 154.53227078125894)","(62.99866819220958, 161.53227078125894)"
M7,medium,"(101.50653116246649, 67.3873385686336)","(112.50653116246649, 74.3873385686336)"
M8,medium,"(86.646905135115, 99.80900089296551)","(97.646905135115, 106.80900089296551)"
M9,medium,"(143, 55)","(154, 62)"
M10,medium,"(33.64306407952484, 50.75102003122335)","(44.64306407952484, 57.75102003122335)"
M11,medium,"(85.78614783008909, 33.491469834025715)","(96.78614783008909, 40.491469834025715)"
M12,medium,"(144.85246977837895, 96.67664163565881)","(155.85246977837895, 103.67664163565881)"
M13,medium,"(117.6934019236384, 133.4680839998038)","(128.69340192363842, 140.4680839998038)"
M14,medium,"(139.054110103989, 82.90751017225304)","(150.054110103989, 89.90751017225304)"
L0,large,"(46.0993999937263, 113.39059664026128)","(58.0993999937263, 123.39059664026128)"
L1,large,"(120.18440082302966, 0.2753455166600771)","(132.18440082302965, 10.275345516660078)"
L2,large,"(77.35112744094512, 125.57605062474796)","(89.35112744094512, 135.57605062474795)"
L3,large,"(121.16645644661266, 154.59441013110924)","(133.16645644661264, 164.59441013110924)"
L4,large,"(120.13148644263478, 50.24866307886319)","(132.13148644263478, 60.24866307886319)"
L5,large,"(83, 48)","(95, 58)"
L6,large,"(87.85124789742254, 159.4728392954543)","(99.85124789742254, 169.4728392954543)"
L7,large,"(27.01771832196038, 109.73799788754036)","(39.01771832196038, 119.73799788754036)"
L8,large,"(25, 112)","(37, 122)"
60,2,24106140.0,5
S0,small,"(129.1854731713956, 100.02759708995228)","(137.1854731713956, 108.02759708995228)"
S1,small,"(147.33358114468376, 112.1298925852408)","(155.33358114468376, 120.1298925852408)"
S2,small,"(126.88501315222773, 122.88014062792382)","(134.8850131522277, 130.88014062792382)"
S3,small,"(79.9629653668327, 166.30899295649292)","(87.9629653668327, 174.30899295649292)"
S4,small,"(53.45049254713892, 3.2195917246939088)","(61.45049254713892, 11.21959172469391)"
S5,small,"(101.43750228783705, 138.91662702039423)","(109.43750228783705, 146.91662702039423)"
S6,small,"(13.906558859703015, 85.59078909047106)","(21.906558859703015, 93.59078909047106)"
S7,small,"(50.364954214209796, 171.09657553185787)","(58.364954214209796, 179.09657553185787)"
S8,small,"(83.34132978360104, 31.83490197138202)","(91.34132978360104, 39.834901971382024)"
S9,small,"(150.0385763792344, 84.38919630899012)","(158.0385763792344, 92.38919630899012)"
S10,small,"(47.10544160709393, 148.23102461347253)","(55.10544160709393, 156.23102461347253)"
S11,small,"(114.3525180867817, 150.36905261805012)","(122.3525180867817, 158.36905261805012)"
S12,small,"(52.94962513256944, 13.254321739547006)","(60.94962513256944, 21.254321739547006)"
S13,small,"(91.41607625042978, 142.38971957739554)","(99.41607625042978, 150.38971957739554)"
S14,small,"(118.63281649302067, 170.44269668470736)","(126.63281649302067, 178.44269668470736)"
S15,small,"(110.92650023712616, 87.25843310227893)","(118.92650023712616, 95.25843310227893)"
S16,small,"(69.89602580829376, 0.3009554703972004)","(77.89602580829376, 8.3009554703972)"
S17,small,"(86.5721522869544, 98.07275208880893)","(94.5721522869544, 106.07275208880893)"
S18,small,"(114.96693078005183, 139.98661719452943)","(122.96693078005183, 147.98661719452943)"
S19,small,"(108.24356422776857, 62.02380531813567)","(116.24356422776857, 70.02380531813567)"
S20,small,"(64.96040106878321, 115.40626968996557)","(72.96040106878321, 123.40626968996557)"
S21,small,"(125.72697666373281, 82.0073358571643)","(133.7269766637328, 90.0073358571643)"
S22,small,"(124.99890028667299, 137.43703220043813)","(132.998900286673, 145.43703220043813)"
S23,small,"(2.267686278909304, 86.08247950302929)","(10.267686278909304, 94.08247950302929)"
S24,small,"(39.8786400684548, 17.021400347586546)","(47.8786400684548, 25.021400347586546)"
S25,small,"(62.43672119583581, 170.0001923295678)","(70.43672119583582, 178.0001923295678)"
S26,small,"(108.01529587168842, 2.49021099103337)","(116.01529587168842, 10.49021099103337)"
S27,small,"(106.42830352475761, 46.863354226399714)","(114.42830352475761, 54.863354226399714)"
S28,small,"(43.40621920199011, 75.78119182741446)","(51.40621920199011, 83.78119182741446)"
S29,small,"(101.80946026627885, 164.79586833018723)","(109.80946026627885, 172.79586833018723)"
S30,small,"(75.08108148199132, 153.98094623126806)","(83.08108148199132, 161.98094623126806)"
S31,small,"(84.85926804617993, 64.31622426837652)","(92.85926804617993, 72.31622426837652)"
S32,small,"(45.20728124762877, 124.4225776359809)","(53.20728124762877, 132.4225776359809)"
S33,small,"(127.72140223872826, 71.76573702376695)","(135.72140223872827, 79.76573702376695)"
S34,small,"(33.99730277233501, 100.18794258131288)","(41.99730277233501, 108.18794258131288)"
S35,small,"(28.165696787653076, 82.85511281957034)","(36.165696787653076, 90.85511281957034)"
M0,medium,"(0.539193209649269, 118.87632705342543)","(11.53919320964927, 125.87632705342543)"
M1,medium,"(78.46360919472446, 118.8646699751495)","(89.46360919472446, 125.8646699751495)"
M2,medium,"(47.56078445172323, 65.1493833456047)","(58.56078445172323, 72.1493833456047)"
M3,medium,"(94.98156753873953, 153.78693784958517)","(105.98156753873953, 160.78693784958517)"
M4,medium,"(27.575151976924914, 60.94026955397721)","(38.575151976924914, 67.9402695539772)"
M5,medium,"(27.78670976141739, 117.73350819485451)","(38.78670976141739, 124.73350819485451)"
M6,medium,"(47.66558534077383, 160.87692919709943)","(58.66558534077383, 167.87692919709943)"
M7,medium,"(120.11211024250227, 29.716945847749646)","(131.11211024250227, 36.71694584774964)"
M8,medium,"(104.8110952773155, 110.56252701287156)","(115.8110952773155, 117.56252701287156)"
M9,medium,"(99.70730909952816, 74.91188523847245)","(110.70730909952816, 81.91188523847245)"
M10,medium,"(101.66328979466603, 99.58451792649592)","(112.66328979466603, 106.58451792649592)"
M11,medium,"(36.543926728241665, 35.867449279653925)","(47.543926728241665, 42.867449279653925)"
M12,medium,"(1.9056459717802217, 103.60670240179414)","(12.905645971780222, 110.60670240179414)"
M13,medium,"(52.015198305569925, 52.31868864059655)","(63.015198305569925, 59.31868864059655)"
M14,medium,"(146.21218669146268, 98.72848878278865)","(157.21218669146268, 105.72848878278865)"
L0,large,"(6.710630059505134, 57.092151099183724)","(18.710630059505135, 67.09215109918372)"
L1,large,"(126.70993453051898, 46.72513867217645)","(138.70993453051898, 56.72513867217645)"
L2,large,"(64, 76)","(76, 86)"
